customer_dim_id,customer_id,customer_first_name,customer_last_name,customer_type,customer_store_state,customer_store_city,customer_store_street,customer_store_zipcode,customer_store_latitude,customer_store_longitude
9428,9503,Mary,Fitzpatrick,Home Office,Florida,Orlando,7861 Honey Acres,32822,28.5162697,-81.3058319
9429,9504,Mary,Smith,Home Office,Puerto Rico,Caguas,9393 Sleepy Field,00725,18.2830048,-66.3706207
9430,9505,Theresa,Soto,Home Office,Florida,Orlando,6534 Cinder Campus,32825,28.5562592,-81.2758713
9431,9506,Madison,Smith,Corporate,Puerto Rico,Caguas,1065 Iron Lake Island,00725,18.2453308,-66.3706055
9432,9507,Mary,Mendoza,Corporate,California,Simi Valley,355 Wishing Rise Ledge,93063,34.2679138,-118.6712112
9433,9508,Alan,Smith,Corporate,California,Los Angeles,100 Clear Forest Highway,90047,34.0515900,-118.2422943
9434,9509,Mary,Jones,Consumer,Michigan,Dearborn,7970 Little Heath,48126,42.3235397,-83.1763535
9435,9510,Steven,Wright,Consumer,Puerto Rico,Caguas,9856 Wishing Willow Woods,00725,18.2661228,-66.3705978
9436,9511,Joshua,Brady,Corporate,Illinois,Harvey,8414 Wishing Horse Acres,60426,41.6237793,-87.6486969
9437,9512,Mary,Smith,Corporate,Puerto Rico,Caguas,1591 Little Cider Park,00725,18.2272091,-66.3706131
9438,9513,Brian,Rice,Corporate,Colorado,Denver,4388 Burning Goose Ridge,80219,39.6897507,-105.0245895
9439,9514,Mary,Bowen,Corporate,California,Laguna Hills,3408 Merry River Path,92653,33.6121750,-117.7096787
9440,9515,Victoria,Smith,Consumer,Puerto Rico,Caguas,870 High View Close,00725,18.2528477,-66.3705292
9441,9517,Angela,Vargas,Consumer,Puerto Rico,Caguas,479 Round Pine Hollow,00725,18.2252464,-66.3706131
9442,9518,Danielle,Smith,Consumer,Tennessee,Memphis,1109 Rustic Ridge,38118,35.0688095,-89.9284668
9443,9519,Mary,Taylor,Consumer,Puerto Rico,Caguas,633 Silver Ramp,00725,18.2075157,-66.3706207
9444,9520,Mary,Moore,Consumer,California,Visalia,5299 Velvet Grove Bend,93277,36.3193321,-119.2960815
9445,9521,George,Chambers,Consumer,Puerto Rico,Caguas,7177 Clear Robin Limits,00725,18.2224827,-66.3705063
9446,9522,Mary,Smith,Consumer,California,Simi Valley,1393 Umber Sky Estates,93063,34.3695450,-118.9289627
9447,9523,Dylan,Jackson,Consumer,California,Sun Valley,6217 Rustic Lake Forest,91352,34.1510849,-116.2429581
9448,9524,Mary,Nelson,Consumer,Puerto Rico,Caguas,5407 Sunny Wagon  Valley,00725,18.2968559,-66.3705750
9449,9525,Roger,Gray,Consumer,New York,Jamaica,603 Hazy Elk Avenue,11435,40.6854439,-73.8821487
9450,9526,Mary,Patrick,Consumer,Puerto Rico,Caguas,9503 Hazy Pine Edge,00725,18.2063179,-66.3705597
9451,9527,Anna,Smith,Consumer,California,Napa,1663 Hidden Brook Island,94558,38.3367806,-122.2619247
9452,9528,Mary,Flores,Consumer,Puerto Rico,Caguas,3089 Gentle Horse Chase,00725,18.2219009,-66.3705216
9453,9529,David,Mathews,Consumer,Texas,Sugar Land,8813 Rustic River Byway,77478,29.6834507,-95.6341782
9454,9530,Ralph,Smith,Consumer,Massachusetts,Peabody,5455 Red Lagoon Maze,01960,42.5262756,-70.9270325
9455,9531,Mary,Cherry,Consumer,Puerto Rico,Caguas,5387 Amber Campus,00725,18.2823696,-66.3705521
9456,9532,Ann,Smith,Corporate,Texas,Amarillo,1099 Silent Thicket,79109,35.1875420,-101.8676224
9457,9533,Mary,Hess,Consumer,Puerto Rico,Caguas,6639 Clear Fawn Grounds,00725,18.2168865,-66.3705597
9458,9534,Christopher,Smith,Consumer,Nevada,Las Vegas,4647 Old Pony By-pass,89103,36.0859604,-115.1726379
9459,9535,Jesse,Peterson,Consumer,Puerto Rico,Caguas,1052 Merry Leaf Autoroute,00725,18.2235298,-66.3705826
9460,9536,Mary,Bradford,Consumer,California,Los Angeles,6517 Hazy Wagon  Walk,90004,34.0755882,-118.2997131
9461,9537,Jason,Smith,Corporate,Michigan,East Lansing,786 Emerald Rise Place,48823,42.7729569,-84.4353867
9462,9538,Aaron,Salazar,Consumer,Puerto Rico,Caguas,8824 Round Mountain Falls,00725,18.2538624,-66.3705902
9463,9539,Mary,Smith,Corporate,North Carolina,Lenoir,3668 Grand Rise Private,28645,36.1101990,-81.5260086
9464,9540,David,Hall,Corporate,Colorado,Aurora,6595 Dusty Chase,80012,39.6968155,-104.8411789
9465,9541,Richard,Leach,Corporate,Puerto Rico,Caguas,3100 Broad Brook Impasse,00725,18.2210083,-66.3706207
9466,9542,Mary,Smith,Corporate,Illinois,Chicago,7112 Cozy Highway,60634,41.9527893,-87.8041229
9467,9543,Mary,Allen,Corporate,California,Huntington Beach,4280 Hazy Cloud Trail,92646,33.6605988,-117.9784470
9468,9544,Hannah,Long,Home Office,Puerto Rico,Caguas,9154 Colonial Wynd,00725,18.2757149,-66.3706055
9469,9545,Mary,Smith,Home Office,California,La Mirada,1982 Heather Edge,90638,33.9031601,-117.9898758
9470,9546,Louis,Holland,Corporate,Puerto Rico,Caguas,473 Silent Ledge,00725,18.2921085,-66.3705597
9471,9547,Mary,Smith,Corporate,California,Los Angeles,2002 Noble Park,90027,34.1259461,-118.2910156
9472,9548,Benjamin,Washington,Corporate,Montana,Billings,325 Misty Forest,59102,45.7635002,-108.5342636
9473,9549,Mary,Byrd,Corporate,Puerto Rico,Caguas,2744 Quiet Cider Lane,00725,18.2278347,-66.3705521
9474,9550,Christian,Smith,Consumer,Texas,Dallas,8581 Broad Trace,75228,32.8101082,-96.6864929
9475,9551,Mary,Ibarra,Home Office,New York,New York,9008 Old Lane,10023,40.7758789,-73.9816589
9476,9552,Richard,Wilkerson,Home Office,Nevada,Las Vegas,305 Quaking Walk,89110,36.1717796,-115.1391754
9477,9553,Sandra,Smith,Consumer,Missouri,Florissant,5633 Honey Point,63031,38.7966003,-90.3464050
9478,9554,Mary,Hayes,Consumer,Puerto Rico,Caguas,6314 Honey Canyon,00725,18.2217255,-66.3705902
9479,9555,Sandra,Smith,Consumer,Florida,Orange Park,5995 Hazy Avenue,32073,30.1652298,-81.7234268
9480,9556,Ronald,Jackson,Consumer,Puerto Rico,Caguas,5486 Broad Autumn Boulevard,00725,18.2178116,-66.3705444
9481,9557,Mary,Figueroa,Consumer,California,Gardena,7980 Little Rise Village,90247,33.8916473,-118.2994080
9482,9558,Jessica,Morton,Consumer,Puerto Rico,Caguas,5078 Bright Park,00725,18.2174187,-66.3705673
9483,9559,Austin,Smith,Consumer,Texas,Dallas,9632 Wishing Bend,75211,32.7536850,-96.8655396
9484,9560,Mary,Oneill,Consumer,Puerto Rico,Caguas,37 Lost Hills Maze,00725,18.2577820,-66.3705521
9485,9561,Robert,Smith,Consumer,Arizona,Mesa,8970 Colonial Oak Glen,85204,33.4100113,-111.7717972
9486,9562,William,Jones,Home Office,Puerto Rico,Caguas,1820 Iron Zephyr Hill,00725,18.2575378,-66.3706284
9487,9563,Pamela,Murphy,Corporate,California,San Jose,6001 Iron Diversion,95122,37.3288765,-121.8501511
9488,9564,Mary,Griffith,Consumer,Texas,Dallas,7027 High Passage,75243,32.9131012,-96.7395935
9489,9565,Donald,Cantrell,Corporate,Puerto Rico,Caguas,5621 Lost Via,00725,18.2617245,-66.3705826
9490,9566,Mary,Smith,Corporate,California,Pacoima,866 Crystal Path,91331,34.2610283,-118.4290619
9491,9567,Donna,Booker,Consumer,New York,Brooklyn,6281 Round Farm,11238,40.6777191,-73.9631195
9492,9568,Janice,Andersen,Consumer,Puerto Rico,Caguas,2685 Umber Road,00725,18.2789974,-66.3705673
9493,9569,Mary,Smith,Consumer,California,Napa,1156 Shady Hills Highway,94558,38.3308067,-122.2684860
9494,9570,William,Sampson,Consumer,Texas,Houston,3406 Lazy By-pass,77084,29.7892971,-95.3720856
9495,9571,Lori,Smith,Consumer,Maryland,Hyattsville,6289 Rocky Way,20783,38.9660568,-76.9880447
9496,9572,Mary,Nelson,Consumer,Puerto Rico,Caguas,1804 Shady Maze,00725,18.2664757,-66.3705826
9497,9573,Grace,Gould,Corporate,Illinois,Quincy,3979 Foggy Nectar Meadow,62301,39.9315300,-91.4054718
9498,9574,Mary,Smith,Consumer,Puerto Rico,Caguas,357 Noble Lane,00725,18.2098961,-66.3705597
9499,9575,John,Richards,Consumer,California,Azusa,4062 Rocky Fox Limits,91702,34.1336098,-117.9058914
9500,9576,Hannah,Pena,Consumer,California,Cupertino,3729 Umber Autumn Trace,95014,37.3213883,-122.0307388
9501,9577,Mary,Macias,Consumer,Tennessee,Columbia,3914 Foggy Sky Manor,38401,35.6888466,-86.8100433
9502,9578,Robert,Smith,Consumer,Puerto Rico,Caguas,2553 Harvest Dell,00725,18.2534962,-66.3705902
9503,9579,Beverly,White,Consumer,New York,Buffalo,355 Dusty Grounds,14221,42.9666214,-78.7419434
9504,9580,Mary,Robbins,Consumer,Nevada,Las Vegas,9216 Tawny Berry Point,89123,36.0226135,-115.1722870
9505,9581,Deborah,Smith,Consumer,Puerto Rico,Caguas,7130 Velvet Jetty,00725,18.2740765,-66.3706360
9506,9582,Mary,Wyatt,Corporate,Ohio,Cleveland,7342 Rocky Leaf Jetty,44120,41.4909821,-81.7325897
9507,9583,Sarah,Smith,Home Office,Puerto Rico,Caguas,8776 Heather Green,00725,18.2811756,-66.3705216
9508,9584,Maria,Rowe,Consumer,New York,Bronx,9495 Grand Diversion,10473,40.8199539,-73.8643341
9509,9585,Frances,Smith,Consumer,Texas,Sugar Land,8666 High Hickory Route,77479,29.6849232,-95.6342926
9510,9586,Mary,Olson,Consumer,Puerto Rico,Caguas,1399 Dewy Expressway,00725,18.2930107,-66.3705216
9511,9587,Robert,Hawkins,Consumer,Pennsylvania,West Chester,7126 Hazy Berry Mount,19382,39.9674492,-75.5814285
9512,9588,Kathryn,Smith,Corporate,Puerto Rico,Caguas,849 Noble Apple Private,00725,18.2400627,-66.3705139
9513,9589,Jacqueline,Arroyo,Consumer,California,Hacienda Heights,6716 Indian Cider Promenade,91745,34.0087586,-117.9636078
9514,9590,Adam,Smith,Consumer,Puerto Rico,Caguas,9879 Foggy Hills Freeway,00725,18.2486935,-66.3705902
9515,9591,Mary,Gonzalez,Consumer,California,Sunnyvale,840 Wishing Vista,94087,37.3627739,-122.0320969
9516,9592,Jacqueline,Smith,Consumer,South Carolina,Goose Creek,9612 Cozy Line,29445,32.9797020,-80.0357971
9517,9593,Alexander,Camacho,Consumer,Puerto Rico,Caguas,835 Lost Anchor Meadow,00725,18.2455845,-66.3705063
9518,9594,Mary,Smith,Home Office,Pennsylvania,Philadelphia,7770 Green Log Run,19111,40.0598488,-75.0817566
9519,9595,Judy,Nixon,Consumer,North Carolina,Sanford,5310 Crystal Hills Mount,27330,35.5066681,-79.3788528
9520,9596,Mary,Smith,Consumer,California,Escondido,3178 Round Front,92025,33.1269150,-117.0750580
9521,9597,Lori,Perez,Home Office,Puerto Rico,Caguas,1465 Round Fawn Passage,00725,18.2411537,-66.3705673
9522,9598,Mary,Golden,Home Office,Illinois,Elmhurst,8055 Thunder Farm,60126,41.9030533,-87.9328919
9523,9599,Barbara,Smith,Home Office,Puerto Rico,Caguas,378 Cinder View,00725,18.2304840,-66.3705902
9524,9600,Nicholas,Sanders,Consumer,New Jersey,Toms River,2089 Old Avenue,08753,39.9572830,-74.1939316
9525,9601,Olivia,Reid,Corporate,North Carolina,Apex,5382 Cinder Mountain,27502,35.7310371,-78.8557510
9526,9602,Crystal,Smith,Home Office,Puerto Rico,Caguas,5238 Amber Villas,00725,18.2164707,-66.3705902
9527,9603,Mary,Moore,Consumer,California,Campbell,2299 Foggy Shadow Cape,95008,37.2880859,-121.9490814
9528,9604,Nathan,Kane,Consumer,Puerto Rico,Caguas,1070 Wishing Panda Ramp,00725,18.2048912,-66.3706360
9529,9605,Mary,Smith,Corporate,Puerto Rico,Bayamon,7811 Quiet Goose Autoroute,00957,18.3801193,-66.1831284
9530,9606,Patricia,Cooper,Consumer,California,Granada Hills,2452 Hazy Cloud Beach,91344,33.1683426,-117.3173981
9531,9607,Mary,Smith,Home Office,Puerto Rico,Caguas,9882 Heather Gate,00725,18.2466698,-66.3705597
9532,9608,Jack,Lewis,Consumer,California,Fontana,7717 Amber Woods,92335,34.0939598,-117.4498901
9533,9609,Mary,Lucero,Consumer,Texas,Houston,1749 Easy Falls,77083,29.5506229,-95.8096771
9534,9610,Frances,Smith,Corporate,California,Lancaster,7596 Bright Pike,93536,34.8182297,-118.5527115
9535,9611,Mary,Carrillo,Corporate,Missouri,Saint Louis,9456 Lazy Terrace,63116,38.5559692,-90.2710648
9536,9612,Willie,Roberson,Corporate,Puerto Rico,Caguas,6909 Shady Sky Park,00725,18.2977543,-66.3705521
9537,9613,Mary,Smith,Corporate,Arizona,Phoenix,4271 Indian Trail,85040,33.4035606,-112.0214005
9538,9614,Patricia,Frazier,Consumer,California,Rosemead,2472 Noble Butterfly Dell,91770,34.0657768,-118.0826416
9539,9615,Charles,Smith,Corporate,California,Escondido,4088 Stony Vista,92026,33.3201561,-117.1563568
9540,9616,Matthew,Grant,Corporate,Puerto Rico,Caguas,4780 Honey Bluff Circuit,00725,18.2251816,-66.3705673
9541,9617,Mary,Guerrero,Consumer,California,Los Angeles,6424 Cinder Oak Island,90034,34.0292740,-118.4060135
9542,9618,Rose,Case,Consumer,Florida,Brandon,3983 Golden By-pass,33511,27.9124756,-82.3192749
9543,9619,Mary,Smith,Consumer,Puerto Rico,Caguas,190 Heather View,00725,18.2735214,-66.3705368
9544,9620,Juan,Martin,Consumer,North Carolina,Greensboro,8924 Easy Treasure Nook,27410,36.0875702,-79.8866348
9545,9621,Mary,Vang,Consumer,Puerto Rico,Caguas,3931 Gentle Ramp,00725,18.2312145,-66.3705063
9546,9622,Roy,Smith,Consumer,Texas,Mission,9100 Silent Spring Close,78572,29.3326473,-98.4430695
9547,9623,Mary,Davila,Consumer,Texas,Austin,355 Amber Elk Abbey,78704,30.2586937,-97.7662506
9548,9624,Ann,Smith,Corporate,Puerto Rico,Caguas,4435 Silent Bear Road,00725,18.2615547,-66.3705902
9549,9625,Mary,Jones,Corporate,New York,New York,6234 Honey Grove Expressway,10025,40.7981186,-73.9669190
9550,9626,Dorothy,Frye,Corporate,Texas,El Paso,4849 Clear Blossom Turnabout,79927,31.6517410,-106.2676239
9551,9627,Mary,Smith,Corporate,Nevada,Las Vegas,7464 Quaking Stead,89103,36.1111794,-115.2110291
9552,9628,James,Young,Consumer,Puerto Rico,Caguas,9781 Tawny Nectar Park,00725,18.2711258,-66.3706284
9553,9629,Mark,Smith,Consumer,Texas,San Antonio,5768 Emerald Blossom Parkway,78201,29.4600792,-98.5275421
9554,9630,Mary,Carrillo,Consumer,Puerto Rico,Caguas,9854 Umber Trail,00725,18.2329464,-66.3705444
9555,9631,Emily,Smith,Home Office,Texas,College Station,6727 Silver Farms,77840,30.6075993,-96.3168488
9556,9632,Mary,Tate,Corporate,Puerto Rico,Caguas,9650 Red Farm,00725,18.2298031,-66.3705750
9557,9633,Catherine,Smith,Corporate,Missouri,Saint Louis,1799 Easy Woods,63136,38.7887344,-90.4083939
9558,9634,Mary,Weaver,Corporate,New Jersey,Bridgeton,2269 High Limits,08302,39.4260368,-75.2398529
9559,9635,Billy,Smith,Corporate,Puerto Rico,Caguas,3865 Grand Robin Crossing,00725,18.2093010,-66.3705444
9560,9636,Mary,Cruz,Corporate,California,San Francisco,3702 Burning Passage,94122,37.7617569,-122.4713516
9561,9637,Nicole,Smith,Corporate,Puerto Rico,Caguas,5763 Crystal Alley,00725,18.2058983,-66.3705750
9562,9639,Mary,Smith,Home Office,Missouri,Florissant,6876 Lazy Wharf,63031,38.7966003,-90.3464050
9563,9640,Andrea,Leonard,Consumer,Michigan,Detroit,6007 Wishing Common,48213,42.3939133,-83.0083695
9564,9641,Mary,Smith,Consumer,Puerto Rico,Caguas,473 High Plaza,00725,18.2613506,-66.3706284
9565,9642,Mary,Bowers,Consumer,Utah,Clearfield,6943 Tawny Log Road,84015,41.1398583,-112.1206818
9566,9643,Olivia,Smith,Consumer,Puerto Rico,Caguas,5103 Tawny Panda Dell,00725,18.2931023,-66.3705139
9567,9644,Mary,Koch,Consumer,California,Mission Viejo,7377 Jagged Nook,92692,33.6487541,-117.6374283
9568,9645,Andrea,Smith,Consumer,Puerto Rico,Caguas,9959 Dewy Gate Inlet,00725,18.2173691,-66.3705063
9569,9646,Mary,Roberts,Consumer,Texas,Laredo,2457 Quiet Autumn Highway,78040,27.5074444,-99.4715729
9570,9647,Charles,Butler,Home Office,Puerto Rico,Caguas,5546 Old Rabbit Towers,00725,18.2291527,-66.3705521
9571,9648,Mary,Carrillo,Home Office,Arizona,Mesa,4101 Colonial By-pass,85201,33.4953880,-111.8220367
9572,9649,Barbara,Smith,Home Office,Puerto Rico,Caguas,5259 Bright Deer Crossing,00725,18.2379894,-66.3706207
9573,9650,Mary,Douglas,Consumer,Virginia,Hampton,3754 Red Gardens,23666,37.0479660,-76.3999710
9574,9651,Louis,Olsen,Consumer,Oregon,Bend,1358 Quaking Panda Stead,97701,44.0759926,-120.9686584
9575,9652,Mary,Smith,Consumer,Puerto Rico,Caguas,2121 Harvest Maze,00725,18.2456036,-66.3705978
9576,9653,Samuel,Thomas,Consumer,New York,New York,1965 Shady Robin Townline,10029,40.6245766,-73.9435425
9577,9654,Judy,Romero,Corporate,Ohio,Mentor,5002 High Bank,44060,41.6532898,-81.3658371
9578,9655,Mary,Shepherd,Corporate,California,San Jose,5365 Tawny Apple Limits,95127,37.3788338,-121.8303375
9579,9656,Sarah,Smith,Corporate,New York,Rochester,9217 Heather Thicket,14609,43.1882401,-77.5670624
9580,9657,Roy,Williams,Corporate,Puerto Rico,Caguas,9417 Emerald Towers,00725,18.2582455,-66.3705139
9581,9658,Mary,Jimenez,Corporate,Texas,Houston,5668 Silver Leaf Range,77083,29.6965370,-95.6459198
9582,9659,Paul,Smith,Corporate,Puerto Rico,Caguas,5193 Cotton Grove Rise,00725,18.2042179,-66.3706055
9583,9660,Mary,Freeman,Corporate,Rhode Island,Pawtucket,9332 Lazy Crescent,02860,41.8719368,-71.3862152
9584,9661,John,Snyder,Corporate,Puerto Rico,Caguas,7717 Umber Route,00725,18.2393951,-66.3705750
9585,9662,Diane,Smith,Consumer,California,San Pablo,2803 Hidden Willow Estates,94806,36.1567116,-120.3462524
9586,9663,Mary,Williams,Consumer,Michigan,Ypsilanti,5834 Cotton Robin Village,48197,42.2439880,-83.6199112
9587,9664,Jordan,Gay,Consumer,New York,Brooklyn,5165 Little Common,11201,40.7030563,-73.9929123
9588,9665,Shawn,Smith,Consumer,Puerto Rico,Caguas,182 Cotton Sky Glen,00725,18.2103119,-66.3705368
9589,9666,Mary,Collins,Consumer,Texas,College Station,786 Lost Horse Plaza,77840,30.6262550,-96.3448868
9590,9667,Eric,Perry,Consumer,California,Garden Grove,5583 Burning Zephyr Mall ,92843,33.7734947,-118.0337219
9591,9668,Stephen,Beasley,Home Office,Puerto Rico,Caguas,8906 Cotton Alley,00725,18.2820225,-66.3705139
9592,9669,Samantha,Smith,Consumer,Ohio,Cleveland,6940 Hidden Apple Terrace,44120,41.4911194,-81.7316361
9593,9670,Mary,Crane,Home Office,Puerto Rico,Caguas,2517 Green Bluff Stead,00725,18.2150631,-66.3705521
9594,9671,Jennifer,Smith,Consumer,California,Lompoc,1761 Sleepy River Canyon,93436,34.6463814,-120.4619675
9595,9672,Carl,Jones,Corporate,Idaho,Meridian,1066 Stony Bay,83642,43.6135902,-116.3935623
9596,9673,Mary,Blair,Corporate,Puerto Rico,Caguas,7694 Velvet Turnabout,00725,18.2278900,-66.3705216
9597,9674,Sean,Smith,Corporate,Michigan,Taylor,2681 Cinder By-pass,48180,42.5525551,-83.0960846
9598,9675,Mary,Richardson,Consumer,California,Mission Viejo,4545 Middle Pine Chase,92691,33.2317085,-117.3020554
9599,9676,Theresa,Smith,Corporate,Puerto Rico,Caguas,4277 Golden Road,00725,18.2818184,-66.3705826
9600,9677,Mary,Brennan,Home Office,California,Tracy,3151 Burning Beacon Boulevard,95376,37.7593155,-121.4351120
9601,9678,Scott,Smith,Corporate,Utah,Salt Lake City,4712 Stony Oak Beach,84118,40.6598740,-112.0028687
9602,9679,Mary,Moreno,Consumer,Louisiana,New Orleans,3698 Dusty Diversion,70122,30.0068226,-90.0613937
9603,9680,Robert,Smith,Consumer,Puerto Rico,Caguas,2407 Gentle Woods,00725,18.2049255,-66.3705597
9604,9681,Mary,Sweeney,Corporate,Texas,Dallas,7489 Crystal Treasure Run,75216,32.7162705,-96.7686920
9605,9682,Johnny,Smith,Corporate,Puerto Rico,Caguas,8316 Old Pointe,00725,18.2192020,-66.3706284
9606,9683,Mary,Ray,Corporate,California,Riverside,1411 Umber View,92509,34.0197487,-117.3625183
9607,9684,Wayne,Smith,Corporate,New Mexico,Albuquerque,7871 Silver Walk,87112,34.9751549,-106.6575928
9608,9685,Mary,Kennedy,Corporate,Puerto Rico,Caguas,6570 Round Campus,00725,18.2890930,-66.3705292
9609,9686,Ruth,Kramer,Consumer,Illinois,Wheaton,7773 Merry Autoroute,60187,41.8665619,-88.1080017
9610,9687,Mary,Mccormick,Consumer,Florida,Miami,9040 Indian Corner,33161,25.8579025,-80.1973419
9611,9688,Frances,Smith,Corporate,Arizona,Tucson,5593 Merry Pine Dell,85719,32.2798271,-110.9582291
9612,9689,Mary,Moore,Corporate,Puerto Rico,Caguas,3996 Misty Vale,00725,18.2880592,-66.3706284
9613,9690,Edward,Mccoy,Corporate,Puerto Rico,Caguas,742 High Lake Farm,00725,18.2521820,-66.3705902
9614,9691,Mary,Smith,Consumer,California,Bakersfield,3123 Clear Zephyr End,93306,35.4038887,-118.9455185
9615,9692,Carolyn,Price,Consumer,Texas,Laredo,2831 Umber Loop,78046,27.5074349,-99.4676590
9616,9693,Mary,Cortez,Consumer,Texas,Richardson,1723 Tawny Via,75080,32.9722214,-96.7278900
9617,9694,Kimberly,Smith,Home Office,Puerto Rico,Caguas,6630 Sleepy Mews,00725,18.2393246,-66.3705521
9618,9695,Mary,Cruz,Home Office,New York,Brooklyn,8109 Clear Beach,11216,40.6791382,-73.9440537
9619,9696,Mary,Smith,Home Office,Puerto Rico,Caguas,7509 Little Expressway,00725,18.2331429,-66.3705292
9620,9697,Stephen,Williams,Consumer,Puerto Rico,Vega Baja,4849 Clear Blossom Turnabout,00693,18.4448471,-66.3864136
9621,9698,Mary,Lee,Consumer,Indiana,Indianapolis,1191 Merry Rabbit Acres,46226,40.0243950,-86.4460983
9622,9699,Timothy,Paul,Consumer,Puerto Rico,Caguas,1674 Amber Loop,00725,18.2913818,-66.3705063
9623,9700,Mary,Smith,Consumer,Missouri,Ballwin,355 Wishing Rise Ledge,63021,38.5817375,-90.5594101
9624,9701,Lisa,Allen,Home Office,Ohio,Strongsville,5737 Rocky Crescent,44136,41.3469696,-81.8263168
9625,9702,Katherine,Tyler,Home Office,Puerto Rico,Caguas,8369 Sunny Crossing,00725,18.2738380,-66.3706360
9626,9703,Jonathan,Smith,Home Office,Washington,Kent,248 Rustic Beacon Forest,98031,47.3937111,-122.2228317
9627,9704,Mary,Mcneil,Home Office,Puerto Rico,Caguas,1358 Quiet Gate Moor,00725,18.2747765,-66.3705597
9628,9705,Patricia,Smith,Consumer,District of Columbia,Washington,9861 Cinder Sky Estates,20002,38.9026032,-76.9819031
9629,9706,Donald,Gordon,Home Office,Puerto Rico,Caguas,3240 Foggy Hickory Corner,00725,18.2118721,-66.3705292
9630,9707,Mary,Bradley,Corporate,New York,Brooklyn,5902 Silver Embers Diversion,11230,40.6281014,-73.9675903
9631,9708,Cynthia,Smith,Home Office,California,Los Angeles,3042 Rustic Line,90026,34.0766296,-118.2648315
9632,9709,Mary,Sharp,Home Office,Nevada,North Las Vegas,8012 Burning Nook,89030,36.1994667,-115.1088638
